address,latitude,longitude,Bank
INDOMARET POINT CONVENIENCE MOJOPAHIT SBY JL MOJOPAHIT NO 01 KEPUTIHAN TEGALSARI SBY,-7.281100000,112.744100000,BCA
PT MUNTJUL DIAMOND CRM 1 JL KESATRIA NO 18 BUDURAN SIDOARJO,-7.427935000,112.716113000,BCA
INDOMARET SIMOKERTO JL. SIDOTOPO LOR NO.50 SIMOKERTO - SURABAYA,-7.231100000,112.752900000,BCA
INDOMARET S. PARMAN WARU SIDOARJO CRM 1 JL JEND S PARMAN NO 16 WARU SIDOARJO,-7.362119000,112.729252000,BCA
"UNIVERSITAS WIDYA MANDALA JL. DINOYO NO. 44, SURABAYA",-7.281407000,112.744327000,BCA
INDOMARET KUSUMA BANGSA JL KUSUMA BANGSA NO 49 SURABAYA,-7.252600000,112.749400000,BCA
"ALFAMIDI SIWALAN KERTO CRM 1 JL SIWALANKERTO NO 150, RT 04, SIWALANKERTO, WONOC",-7.339401000,112.733784000,BCA
"GIANT WARU JL. WARU NO. 2, SIDOARJO",-7.366337000,112.728680000,BCA
"ALFAMIDI BHAYANGKARI PORONG SIDOARJO JL BHAYANGKARI NO 198, PORONG, SIDOARJO",-7.540400000,112.692500000,BCA
DELTA PLAZA CRM 1 LANTAI 1 JL PEMUDA NO 31-37 SURABAYA,-7.262700500,112.747792200,BCA
CIRCLE K DEMIRA HOTEL SURABAYA JL SUMATRA NO 92A GUBENG SURABAYA,-7.273700000,112.745900000,BCA
ALFAMART TENGGULUNGAN SIDOARJO JL DURIAN NO 19 CANDI - SIDOARJO,-7.469000000,112.708100000,BCA
"EBC WORLD TRADE CENTER CRM 4 JL PEMUDA NO 27-31, SURABAYA",-7.263100000,112.747800000,BCA
"EBC WORLD TRADE CENTER CRM 3 JL PEMUDA NO 27-31, SURABAYA",-7.263100000,112.747800000,BCA
"EBC WORLD TRADE CENTER CRM 1 JL PEMUDA NO 27-31, SURABAYA",-7.263100000,112.747800000,BCA
"EBC WORLD TRADE CENTER CRM 2 JL PEMUDA NO 27-31, SURABAYA",-7.263100000,112.747800000,BCA
"INDOMARET SULAWESI SURABAYA JL SULAWESI NO 01, SURABAYA",-7.277300000,112.745400000,BCA
"KAPASARI, SBY CRM JL KAPASARI 81 - SURABAYA - 60141",-7.245051541,112.751028100,BCA
PETRA JEMUR ANDAYANI JL. MANYAR TIRTOSARI,-7.329700000,112.735900000,BCA
KUSUMA BANGSA CRM 1 JL KUSUMABANGSA 37 - SURABAYA - 60272,-7.253623819,112.749681700,BCA
KUSUMA BANGSA CRM 2 JL KUSUMABANGSA 37 - SURABAYA - 60272,-7.253623819,112.749681700,BCA
KUSUMA BANGSA CRM 3 JL KUSUMABANGSA 37 - SURABAYA - 60272,-7.253623819,112.749681700,BCA
KUSUMA BANGSA CRM 4 JL KUSUMABANGSA 37 - SURABAYA - 60272,-7.253623819,112.749681700,BCA
KUSUMA BANGSA CRM 5 JL KUSUMABANGSA 37 - SURABAYA - 60272,-7.253623819,112.749681700,BCA
"ALFAMIDI KUTUK BARAT SIDOARJO JL KUTUK BARAT NO 353A, SIDOKARE, SIDOARJO",-7.459300000,112.710400000,BCA
INDOMARET SIWALAKERTO CRM 1 JL SIWALAKERTO NO 101 SURABAYA,-7.339162000,112.734348000,BCA
"TRANSMART NGAGEL SURABAYA JL NGAGEL RAYA NO 137-141, SURABAYA",-7.290700000,112.743300000,BCA
ADHI HUSADA KAPASARI JL. KAPASARI 97-101 SURABAYA,-7.242500000,112.751800000,BCA
"RS BUDI MULIA JL. RAYA GUBENG 70, SURABAYA",-7.273900000,112.746400000,BCA
INDOMARET MAYJEN SUNGKONO SIDOARJO JL MAYJEND SUNGKONO SIDOARJO,-7.441800000,112.714300000,BCA
ALFAMART KUSUMA BANGSA JL KUSUMA BANGSA NO 108 SURABAYA,-7.253800000,112.750100000,BCA
CIRCLE K JEMUR ANDAYANI SBY JL JEMUR ANDAYANI NO 15 SURABAYA,-7.327800000,112.736900000,BCA
"EBC PLAZA SURABAYA CRM 1 JL PEMUDA 33-37, LT 3, NO 3 A, SURABAYA",-7.264200000,112.748400000,BCA
"EBC PLAZA SURABAYA CRM 2 JL PEMUDA 33-37, LT 3, NO 3 A, SURABAYA",-7.264200000,112.748400000,BCA
"EBC PLAZA SURABAYA CRM 3 JL PEMUDA 33-37, LT 3, NO 3 A, SURABAYA",-7.264200000,112.748400000,BCA
"EBC PLAZA SURABAYA CRM 4 JL PEMUDA 33-37, LT 3, NO 3 A, SURABAYA",-7.264200000,112.748400000,BCA
"EBC PLAZA SURABAYA CRM 5 JL PEMUDA 33-37, LT 3, NO 3 A, SURABAYA",-7.264200000,112.748400000,BCA
INDOMARET KAPASAN CRM 1 JL KAPASAN NO 45 SURABAYA,-7.243400000,112.752000000,BCA
INDOMARET KAPASAN JL KAPASAN NO 45 SURABAYA,-7.243400000,112.752000000,BCA
TOKO ROTI SUZANA JL. DINOYO NO. 146 SURABAYA,-7.287400000,112.744300000,BCA
TOKO ROTI SUZANA CRM 1 JL DINOYO NO 146-148 SURABAYA,-7.287400000,112.744300000,BCA
INDOMARET RAYA MARGOREJO JL RAYA MARGOREJO NO 02 WONOCOLO SURABAYA,-7.317400000,112.738900000,BCA
SPBU SULAWESI JL SULAWESI NO 8 SURABAYA,-7.277000000,112.746300000,BCA
"INDOMARET RAYA NGAGEL 209 SURABAYA JL RAYA NGAGEL NO 209, SURABAYA",-7.299325000,112.742430000,BCA
"PORONG CRM 1 JL BHAYANGKARI JUWET KENONGO PORONG, SIDOARJO",-7.540387245,112.693748400,BCA
"PORONG CRM 2 JL BHAYANGKARI JUWET KENONGO PORONG, SIDOARJO",-7.540387245,112.693748400,BCA
"PORONG CRM 3 JL BHAYANGKARI JUWET KENONGO PORONG, SIDOARJO",-7.540387245,112.693748400,BCA
"PORONG CRM 4 JL BHAYANGKARI JUWET KENONGO PORONG, SIDOARJO",-7.540387245,112.693748400,BCA
INDOMARET RAYA GUBENG 64 JL RAYA GUBENG 64 KEL GUBENG KEC GUBENG SURABAYA,-7.273300000,112.747300000,BCA
CIRCLE K KAYUN SUB0105 SURABAYA JL KAYOON NO 26A RT/RW 02/05 SURABAYA,-7.268400000,112.748200000,BCA
INDOMARET SIMOKERTO SURABAYA JL SIMOKERTO NO 29-33 SURABAYA,-7.239400000,112.753300000,BCA
INDOMARET SUMORAME SIDOARJO JL SUMORAME RT 02 RW 04 SIDOARJO,-7.492900000,112.704500000,BCA
"INDOMARET DINOYO SURABAYA JL DINOYO NO 92,KEPUTRAN, TEGALSARI, SURABAYA",-7.284700000,112.745700000,BCA
INDOMARET NGAGEL JL NGAGEL 75 PUCANG SEWU SURABAYA,-7.280500000,112.746500000,BCA
EBC GRAND CITY II CRM 7 JL GUBENG POJOK 1 SURABAYA,-7.262290000,112.749890000,BCA
EBC GRAND CITY II CRM 8 JL GUBENG POJOK 1 SURABAYA,-7.262290000,112.749890000,BCA
EBC GRAND CITY II CRM 1 JL GUBENG POJOK 1 SURABAYA,-7.262290000,112.749890000,BCA
EBC GRAND CITY II CRM 2 JL GUBENG POJOK 1 SURABAYA,-7.262290000,112.749890000,BCA
EBC DELTASARI CRM 5 JL DELTA SARI INDAH AN - 6 SIDOARJO,-7.262290000,112.749890000,BCA
EBC DELTASARI CRM 6 JL DELTA SARI INDAH AN - 6 SIDOARJO,-7.262290000,112.749890000,BCA
EBC GRAND CITY II CRM 3 JL GUBENG POJOK 1 SURABAYA,-7.262290000,112.749890000,BCA
EBC GRAND CITY II CRM 4 JL GUBENG POJOK 1 SURABAYA,-7.262290000,112.749890000,BCA
EBC GRAND CITY II CRM 5 JL GUBENG POJOK 1 SURABAYA,-7.262290000,112.749890000,BCA
EBC GRAND CITY II CRM 6 JL GUBENG POJOK 1 SURABAYA,-7.262290000,112.749890000,BCA
"ALFAMART AMBENGAN SURABAYA JL RAYA AMBENGAN NO 34, KETABANG, GENTENG, SURABAYA",-7.255900000,112.751200000,BCA
BILITON CRM 1 JL KALIMANTAN 14 SURABAYA,-7.269571200,112.748836800,BCA
"DEPO BANGUNAN SDA JL. RAYA A. YANI NO. 41-43 GEDANGAN, SIDOARJO",-7.387200000,112.727000000,BCA
"INDOMARET TENGGUMUNG SURABAYA JL TENGGUMUNG, SURABAYA",-7.224800000,112.756600000,BCA
CIRCLE K KAYUN 07 JL KAYUN NO 7-B EMBONG KALIASIN - GENTENG - SURABAYA,-7.266800000,112.749600000,BCA
"PERMATA TANGGULANGIN 2 JL. RAYA KLUDAN TANGGULAANGIN, SIDOARJO",-7.502900000,112.703500000,BCA
"PERMATA TANGGULANGIN JL. RAYA KLUDAN TANGGULAANGIN, SIDOARJO",-7.502900000,112.703500000,BCA
INDOMARET JEMURSARI 17 CRM 1 JL JEMURSARI NO 17 SURABAYA,-7.325189000,112.739246000,BCA
"INDOMARET BENDUL MERISI JL. BENDUL MERISI NO. 4, SURABAYA",-7.304435881,112.743098215,BCA
EBC DELTASARI CRM 1 JL DELTA SARI INDAH AN - 6 SIDOARJO,-7.365309526,112.731860300,BCA
EBC DELTASARI CRM 2 JL DELTA SARI INDAH AN - 6 SIDOARJO,-7.365309526,112.731860300,BCA
EBC DELTASARI CRM 3 JL DELTA SARI INDAH AN - 6 SIDOARJO,-7.365309526,112.731860300,BCA
EBC DELTASARI CRM 4 JL DELTA SARI INDAH AN - 6 SIDOARJO,-7.365309526,112.731860300,BCA
"ALFAMIDI BENDUL MERISI CRM 1 JL. BENDUL MERISI NO.95, RT.003/RW.11, JAGIR, WONOKROMO, KOTA SBY",-7.306200000,112.743000000,BCA
INDOMARET TLOGOMAS MALANG JL RAYA TLOGOMAS BARAT MALANG,-7.922700000,112.596700000,BCA
MARVEL CITY CRM JL NGAGEL 123 WONOKROMO SURABAYA,-7.289700000,112.746000000,BCA
"RAMAYANA SIDOARJO JL. PAHLAWAN, SIDOARJO",-7.451368000,112.715050000,BCA
INDOMARET DIPONEGORO II SIDOARJO JL DIPONEGORO NO 64 SIDOARJO,-7.456100000,112.714100000,BCA
"INDOMARET DIPONEGORO, SIDOARJO JL. DIPONEGORO NO. 32, SIDOARJO",-7.454358000,112.714513000,BCA
"PETRA SQUARE CRM 1 JL. SIWALAN KERTO NO. 146-148, SURABAYA",-7.338403000,112.737555000,BCA
"PETRA SQUARE CRM 2 JL. SIWALAN KERTO NO. 146-148, SURABAYA",-7.338403000,112.737555000,BCA
"INDOMARET AYANI II GEDANGAN SIDOARJO JL A YANI NO 195, SIDOARJO",-7.388200000,112.728000000,BCA
INDOMARET POINT SIWALANKERTO CRM 1 JL SIWALANKERTO NO 150 SURABAYA,-7.338550000,112.737621000,BCA
"ALFAMART GEDANGAN SIDOARJO JL AHMAD YANI NO 117, GEDANGAN, SIDOARJO",-7.391700000,112.727500000,BCA
GEDANGAN CRM 2 JL RAYA 18 GEDANGAN SIDOARJO,-7.386926700,112.728681800,BCA
GEDANGAN CRM 3 JL RAYA 18 GEDANGAN SIDOARJO,-7.386926700,112.728681800,BCA
GEDANGAN CRM 4 JL RAYA 18 GEDANGAN SIDOARJO,-7.386926700,112.728681800,BCA
GEDANGAN CRM 5 JL RAYA 18 GEDANGAN SIDOARJO,-7.386926700,112.728681800,BCA
GEDANGAN CRM 6 JL RAYA 18 GEDANGAN SIDOARJO,-7.386926700,112.728681800,BCA
GEDANGAN CRM 7 JL RAYA 18 GEDANGAN SIDOARJO,-7.386926700,112.728681800,BCA
GEDANGAN CRM 1 JL RAYA 18 GEDANGAN SIDOARJO,-7.386926700,112.728681800,BCA
INDOMARET NGAGEL REJO SURABAYA JL. NGAGEL REJO NO.5 SURABAYA,-7.294300000,112.746200000,BCA
INDOMARET NGAGLIK CRM JL NGAGLIK NO 53 SURABAYA,-7.248900000,112.754200000,BCA
INDOMARET BULAK BANTENG MADYA JL RAYA TENGGUMUNG WETAN WONOKUSUMO SURABAYA,-7.217400000,112.759800000,BCA
INDOMARET BULAK BANTENG JL RAYA BULAK BANTENG BARU NO 10 SURABAYA,-7.214600000,112.760400000,BCA
INDOMARET BULAK BANTENG MADYA CRM 1 JL RAYA TENGGUMUNG WETAN WONOKUSUMO SURABAYA,-7.217363000,112.760007000,BCA
INDOMARET SERUNI SIDOARJO JL. RAYA SERUNI GEDANGAN SIDOARJO,-7.399900000,112.726900000,BCA
INDOMARET MUTIARA CITRA SARI PERUM RUKO MUTIARA CITRA ASRI BLOK 1 NO. 11-1,-7.494300000,112.707400000,BCA
INDOMARET DELTASARI CRM 1 JL. DELTASARI INDAH BLOK AA NO. 1 SIDOARJO,-7.364572000,112.733946000,BCA
"INDOMARET TAMAN JENGGALA JL. H. SUNANDAR, SIDOARJO, LARANGAN, SURABAYA",-7.467964000,112.713169000,BCA
"ALFAMART KEDUNGMANGU II JL KEDUNGMANGU NO 43, SIDOTOPO WETAN, KENJERAN, SURABAYA",-7.224900000,112.759300000,BCA
INDOMARET SELIUNG MEMPAWAH JL RAYA SELIUNG SEI PINYUH KAB MEMPAWAH,0.277400000,109.078000000,BCA
"KENCONG JL. DIPONEGORO 104 (RAYA KENCONG), JEMBER",-8.275300000,113.371200000,BCA
"KENCONG 2 JL. DIPONEGORO 104 (RAYA KENCONG), JEMBER",-8.275300000,113.371200000,BCA
INDOMARET DAENG MENAMBON MEMPAWAH JL DAENG MENAMBON KAB MEMPAWAH,0.345800000,108.963200000,BCA
"RM PAITON PERMAI JL. ANGGREK, SITUBONDO",-7.718635000,113.543779000,BCA
"TANGGUL CRM 1 JL PB SUDIRMAN 40 TANGGUL, JEMBER",-8.157913000,113.443587000,BCA
"TANGGUL CRM 2 JL PB SUDIRMAN 40 TANGGUL, JEMBER",-8.157913000,113.443587000,BCA
"TANGGUL CRM 3 JL PB SUDIRMAN 40 TANGGUL, JEMBER",-8.157913000,113.443587000,BCA
TEMBILAHAN CRM 1 JL M BOYA TEMBILAHAN,-0.347106000,103.169197000,BCA
TEMBILAHAN CRM 2 JL M BOYA TEMBILAHAN,-0.347106000,103.169197000,BCA
TEMBILAHAN CRM 3 JL M BOYA TEMBILAHAN,-0.347106000,103.169197000,BCA
"PT KOKONAKO TEMBILAHAN 1 JALAN PROPINSI PULAU PALAS TEMBILAHAN, INDRAGIRI HILIR",-0.402911200,103.078952200,BCA
"JAJAG, BANYUWANGI CRM 5 JL YOS SUDARSO 49 JAJAG",-8.155028900,113.450171900,BCA
ALFAMART PRENDUAN SUMENEP CRM 1 JL RAYA PRAGAAN PRENDUAN SUMENEP,-7.110081000,113.669869000,BCA
"INDOMARET TANGGUL II JEMBER JL HOS COKROAMINOTO NO 03, TANGGUL JEMBER",-8.161100000,113.452500000,BCA
PABRIK GULA SEMBORO PABRIK GULA SEMBORO JEMBER,-8.208100000,113.442800000,BCA
INDOMARET GUMUK MAS JEMBER JL GUMUK MAS NO 14 GUMUK MAS JEMBER,-8.315600000,113.417300000,BCA
WISMA BUNDA II PKB JL TELAGA BIRU PARIT 10 TEMBILAHAN KOTA,-0.326821400,103.141130300,BCA
"INDOMARET TRIMAS 1 INHIL TEMBILAHAN JL TRIMAS 1 TEMBILAHAN, KAB INHIL RIAU, KEC TEMBILAHAN, KEL TEMBILAHAN KOTA",-0.313294200,103.150243900,BCA
INDOMARET ANJONGAN MEMPAWAH JL ANJONGAN RAYA KAB MEMPAWAH,0.360900000,109.164100000,BCA
"SPBU BANYUGLUGUR JL. RAYA BANYUGLUGUR BESUKI, SITUBONDO",-7.724500000,113.620700000,BCA
ALFAMART KASIYAN JEMBER JL GATOT SUBROTO JEMBER,-8.316600000,113.480900000,BCA
INDOMARET DC PUGER JL RAYA ALUN ALUN PUGER JEMBER,-8.371520000,113.476200000,BCA
INDOMARET BANGSALSARI JL A YANI NO 56 BANGSALSARI KAB JEMBER,-8.201300000,113.538100000,BCA
"INDOMARET LENTENG SUMENEP (TD47) CRM 1 JL WILIS LENTENG TIMUR SUMENEP, MADURA",-7.035747000,113.777693000,BCA
DIRA SHOPPING CENTER BALUNG JL RAYA PUGER NO 01 BALUNG,-8.282200000,113.529300000,BCA
BALUNG CRM 1 JL AMBULU 32 BALUNG,-8.284814000,113.540194000,BCA
BALUNG CRM 2 JL AMBULU 32 BALUNG,-8.284814000,113.540194000,BCA
BESUKI CRM 1 JL RAYA NO 5 KAUMAN BESUKI SITUBONDO,-7.735392000,113.686349400,BCA
BESUKI CRM 2 JL RAYA NO 5 KAUMAN BESUKI SITUBONDO,-7.735392000,113.686349400,BCA
BESUKI CRM 3 JL RAYA NO 5 KAUMAN BESUKI SITUBONDO,-7.735392000,113.686349400,BCA
"ALFAMART BLUTO SUMENEP CRM 1 JL BLUTO, KEC BLUTO, SUMENEP",-7.106027000,113.809745000,BCA
"INDOMARET WULUHAN JL. PAHLAWAN NO. 35, WULUHAN",-8.339200000,113.552700000,BCA
RAMBI PUJI CRM 1 JL RAYA GAJAH MADA 81 - RAMBIPUJI,-8.205362000,113.610124000,BCA
RAMBI PUJI CRM 2 JL RAYA GAJAH MADA 81 - RAMBIPUJI,-8.205362000,113.610124000,BCA
SPBU 54.694.03 SUMENEP MADURA CRM 1 JL RAYA TRUNOJOYO NO 100 GEDUNGAN BATUAN SUMENEP,-7.036220000,113.849923000,BCA
INDOMARET DIPONEGORO SUMENEP CRM 1 JL DIPONEGORO NO 41 SUMENEP,-7.006577000,113.858683000,BCA
SUMENEP CRM 1 JL TRUNOJOYO 146 - SUMENEP,-7.014535000,113.858260000,BCA
SUMENEP CRM 2 JL TRUNOJOYO 146 - SUMENEP,-7.014535000,113.858260000,BCA
SUMENEP CRM 4 JL TRUNOJOYO 146 - SUMENEP,-7.016000000,113.858200000,BCA
INDOMARET SUMENEP II JL DR CIPTO SUMENEP,-7.014688000,113.862313000,BCA
INDOMARET GAPURA SUMENEP CRM 1 JL GAPURA NO 07 SUMENEP MADURA SUMENEP,-7.000718000,113.870540000,BCA
INDOMARET KALIANGET SUMENEP CRM 1 JL RAYA KALIANGET KALIANGET TIMUR SUMENEP,-7.000469000,113.870675000,BCA
INDOMARET KH MANSYUR SUMENEP CRM 1 JL KH MANSYUR NO 59 SUMENEP,-7.011550000,113.871680000,BCA
ALFAMART DC BRAWIJAYA JEMBER CRM 2 JL BRAWIJAYA KOMPLEK PERGUDANGAN BULOG JEMBER,-8.190500000,113.650500000,BCA
ALFAMART DC BRAWIJAYA JEMBER CRM 1 JL BRAWIJAYA KOMPLEK PERGUDANGAN BULOG JEMBER,-8.190500000,113.650500000,BCA
UD KEMUNINGSARI 1 JL DIPONEGORO 161 JENGGAWAH JEMBER,-8.308126000,113.615962000,BCA
AMBULU CRM 1 JL MANGGAR 11 AMBULU,-8.347520000,113.605204000,BCA
AMBULU CRM 2 JL MANGGAR 11 AMBULU,-8.347520000,113.605204000,BCA
ALFAMART KERTANEGARA JEMBER JL DUSUN KRAJAN TENGAH KEC JENGGAWAH JEMBER,-8.296500000,113.626300000,BCA
"ROXY CRM JL HAYAM WURUK, JEMBER",-8.184900000,113.662600000,BCA
PROSPERLAND JL MOJOPAHIT JEMBER,-8.186900000,113.667000000,BCA
ALFAMART KLOMPANGAN JEMBER JL ARGOPURO RT 11 KLOMPANGAN JEMBER,-8.235800000,113.654400000,BCA
INDOMARET HAYAM WURUK JEMBER CRM 1 JL. HAYAM WURUK KALIWATES JEMBER,-8.182754000,113.670626000,BCA
PERUMAHAN ARGOPURO JL GAJAH MADA NO 391 KALIWATES,-8.178900000,113.671800000,BCA
INDOMARET GAJAH MADA II CRM 1 JL GAJAH MADA NO 154 KALIWATES JEMBER,-8.176611000,113.683254000,BCA
"ALFAMART PASIR PUTIH SITUBONDO JL RAYA BLITOK-BUNGATAN, KAB SITUBONDO",-7.728600000,113.794800000,BCA
"BORNEO CITIMAL SAMPIT CRM 1 JL JEND SUDIRMAN KM 1,5 KAB KOTAWARINGIN TIMUR",-2.537784000,112.931103000,BCA
LIPPO PLAZA JEMBER CRM 1 JL GAJAH MADA NO 106 JEMBER,-8.173962800,113.687566200,BCA
INDOMARET RAYA MANGGAR JL RAYA MANGGAR NO 122 PATRANG JEMBER,-8.159700000,113.693300000,BCA
ALFAMART KENANGA JL KENANGA KEL JEMBER KIDUL JEMBER,-8.168300000,113.692600000,BCA
TRANSMART JEMBER JL HAYAM WURUK NO 61A JEMBER,-8.189520000,113.686760000,BCA
ALFAMART IMAM BONJOL JEMBER CRM JL IMAM BONJOL JEMBER,-8.189500000,113.686800000,BCA
SPBU COCO 51.681.23 KENANGA JL KENANGA NO 83 JEMBER,-8.168600000,113.693000000,BCA
DIRA PARK AMBULU 1 JL RAYA BLITAR KM 4 PONTANG - AMBULU,-8.363700000,113.635400000,BCA
MOBILE BRANCH JEMBER JL GAJAH MADA 14-18 JEMBER,-8.171604000,113.694076000,BCA
INDOMARET KH SIDIQ CRM 1 JL KH SIDIQ NO 108 KALIWATES KAB JEMBER,-8.182603000,113.691325000,BCA
KEBONSARI CRM 1 JL LETJEN SUPRAPTO 123 JEMBER,-8.171890000,113.694351000,BCA
JEMBER CRM 1 JL GAJAH MADA 14-18 - JEMBER,-8.171890000,113.694351000,BCA
JEMBER CRM 2 JL GAJAH MADA 14-18 - JEMBER,-8.171890000,113.694351000,BCA
JEMBER CRM 3 JL GAJAH MADA 14-18 - JEMBER,-8.171890000,113.694351000,BCA
JEMBER CRM 4 JL GAJAH MADA 14-18 - JEMBER,-8.171890000,113.694351000,BCA
JEMBER CRM 5 JL GAJAH MADA 14-18 - JEMBER,-8.171890000,113.694351000,BCA
JEMBER CRM 6 JL GAJAH MADA 14-18 - JEMBER,-8.171890000,113.694351000,BCA
JEMBER CRM 7 JL GAJAH MADA 14-18 - JEMBER,-8.171890000,113.694351000,BCA
JEMBER CRM 8 JL GAJAH MADA 14-18 - JEMBER,-8.171890000,113.694351000,BCA
JEMBER CRM 9 JL GAJAH MADA 14-18 - JEMBER,-8.171890000,113.694351000,BCA
KALIMANTAN JEMBER CRM 1 JL KALIMANTAN NO 68 JEMBER,-8.171890000,113.694351000,BCA
KALIMANTAN JEMBER CRM 2 JL KALIMANTAN NO 68 JEMBER,-8.171890000,113.694351000,BCA
KENCONG CRM 1 JL DIPONEGORO 54 KENCONG JEMBER,-8.171890000,113.694351000,BCA
KENCONG CRM 2 JL DIPONEGORO 54 KENCONG JEMBER,-8.171890000,113.694351000,BCA
GIANT SPM SIDIQ JEMBER JL KH SIDIQ NO 21 JEMBER KEL JEMBER KIDUL KEC KALIWATES JEMBER,-8.178400000,113.693600000,BCA
TRUNOJOYO CRM 1 JL TRUNOJOYO 145 JEMBER,-8.175379000,113.695191000,BCA
TRUNOJOYO CRM 2 JL TRUNOJOYO 145 JEMBER,-8.175379000,113.695191000,BCA
TRUNOJOYO CRM 3 JL TRUNOJOYO 145 JEMBER,-8.175379000,113.695191000,BCA
"MUTIARA (CAR) JL. DIPONEGORO NO. 17, JEMBER",-8.174400000,113.697900000,BCA
ALFAMART NUSA INDAH JEMBER JL NUSA INDAH NO 43 LOR PATRANG JEMBER,-8.159100000,113.703900000,BCA
INDOMARET RAYA PB SUDIRMAN CRM 1 PB TRUNOJOYO NO 145 JEMBER,-8.168008000,113.701913000,BCA
SPBU AHMAD YANI JEMBER JL AHMAD YANI NO 26 JEMBER,-8.173436000,113.700591000,BCA
"SUZUKI SAMPIT 2 JL HM ARSYAD (SUZUKI JAGUAR) KEC MENTAWA BARU KETAPANG, KOTAWARINGIN TIMUR",-2.541471000,112.948583000,BCA
INDOMARET PIERE TENDEAN JEMBER CRM 2 JL PIERE TENDEAN NO 99A SUMBERSARI KAB JEMBER,-8.151433000,113.708356000,BCA
PRIMA FRESHMART JEMBER II CRM 1 JL JAWA NO 28 RUKO B JEMBER,-8.167100000,113.704000000,BCA
"GOLDEN MARKET JL. TRUNOJOYO 42, JEMBER",-8.175500000,113.702100000,BCA
ALFAMART IMAM BONJOL JEMBER CRM 2 JL IMAM BONJOL JEMBER,-8.151545000,113.708850000,BCA
"INDOMARET TAWANG ALUN JL DHARMAWANGSA NO 254 KALIWINING, RAMBIPUJI, JEMBER",-8.151541000,113.708860000,BCA
"INDOMARET GLADAG PAKEM ( TKEG ), JEMBER JL BASUKI RAHMAT NO. 283, JEMBER",-8.210300000,113.693300000,BCA
INDOMARET LETJEND SUPRAPTO JL. LETJEND SUPRAPTO NO. 108 JEMBER,-8.183200000,113.703000000,BCA
ALFAMART BASUKI RAHMAD JEMBER JL BASUKI RACHMAD NO 06 JEMBER,-8.198500000,113.699500000,BCA
ALFAMART CILIK RIWUT KM 2 1 CILIK RIWUT KM 2 SAMPIT,-2.521333400,112.943108300,BCA
INDOMARET DR. SUBANDI CRM 1 JL DR SUBANDI NO 235 PATRANG JEMBER,-8.150897000,113.715593000,BCA
ALFAMART KALIMANTAN JL KALIMANTAN JEMBER,-8.166700000,113.711600000,BCA
ALFAMART LETJEN SUTOYO JEMBER JL LETJEN SUTOYO JEMBER,-8.191500000,113.708500000,BCA
ALFAMART MASTRIP JEMBER JL MASTRIP NO 50 JEMBER,-8.160300000,113.719500000,BCA
INDOMARET JAWA JL JAWA NO 44 SUMBERSARI KAB JEMBER,-8.170100000,113.716800000,BCA
INDOMARET BARATAN CRM 1 JL SLAMET RIYADI BARATAN PATRANG JEMBER,-8.144466000,113.726186000,BCA
ALFAMART KARIMATA JL. KARIMATA KEL SUMBERSARI JEMBER,-8.173500000,113.719600000,BCA
PT WARNA INDONESIA T&T JEMBER JL S PARMAN NO 56 JEMBER,-8.182800000,113.717900000,BCA
INDOMARET RAYA BEDADUNG JL RAYA BEDADUNG NO 1 PATRANG JEMBER,-8.140277000,113.731429000,BCA
"SAMPIT CRM 5 JL A YANI SAMPIT, KOTAWARINGIN TIMUR",-2.539390000,112.977300000,BCA
"SAMPIT CRM 2 JL A YANI SAMPIT, KOTAWARINGIN TIMUR",-2.539390000,112.977300000,BCA
"SAMPIT CRM 3 JL A YANI SAMPIT, KOTAWARINGIN TIMUR",-2.539390000,112.977300000,BCA
"SAMPIT CRM 4 JL A YANI SAMPIT, KOTAWARINGIN TIMUR",-2.539390000,112.977300000,BCA
"SAMPIT CRM 1 JL A YANI  SAMPIT, KOTAWARINGIN TIMUR",-2.539390000,112.977300000,BCA
ALFAMART SUPRIYADI JEMBER JL SUPRIYADI ARJASA JEMBER,-8.123000000,113.745800000,BCA
INDOMARET PIERE TENDEAN JEMBER CRM 1 JL PIERE TENDEAN NO 99A SUMBERSARI KAB JEMBER,-8.192900000,113.729300000,BCA
ALFAMART MAESAN JL RAYA MAESAN NO 89 BONDOWOSO,-8.023100000,113.777400000,BCA
PALM BONDOWOSO JL. A. YANI NO. 32 BONDOWOSO,-7.917100000,113.819600000,BCA
INDOMARET PAKUSARI ( TR67 ) JEMBER JL BRIGJEN KATAMSO 2-4 PAKUSARI JEMBER,-8.187900000,113.754700000,BCA
"SPBU BONDOWOSO JL KIS MANGUNSARKORO NO 88, BONDOWOSO",-7.921000000,113.827200000,BCA
"SPBU BONDOWOSO 2 JL KIS MANGUNSARKORO NO 88, BONDOWOSO",-7.921000000,113.827200000,BCA
BONDOWOSO CRM 1 JL KH WAHID HASYIM 63 BONDOWOSO,-7.912844000,113.830033000,BCA
BONDOWOSO CRM 2 JL KH WAHID HASYIM 63 BONDOWOSO,-7.912844000,113.830033000,BCA
BONDOWOSO CRM 3 JL KH WAHID HASYIM 63 BONDOWOSO,-7.912844000,113.830033000,BCA
ALFAMART PAKUSARI JL PB SUDIRMAN RT 03 RW 01 PAKUSARI JEMBER,-8.172400000,113.793900000,BCA
KALISAT CRM 1 JL DIPONEGORO 112 KALISAT,-8.129280000,113.809033000,BCA
KALISAT CRM 2 JL. DIPONEGORO 114 - KALISAT - 68193,-8.129280000,113.809033000,BCA
